date	AFG	ALB	DZA	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRD	GLP	GTM	GUF	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KOR	KWT	KGZ	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MAR	MMR	NAM	NPL	NLD	ANT	NZL	NIC	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YUG	ZMB
8/23/1961				377,000,000.00			73,200,000.00			187,152,029.97	107,807,692.20				1,038,330.74												3,537,142.86		537,815,289.62				57,924,855.14			42,700,000.00				4,800,000.00			2,883,998.85			134,932,837.50		10,200,000.00		18,378,024.51							104,374,999.93	583,140,573.07						1,075,749,999.19	23,952,398.88		14,433,333.32			3,670,000.00			8,032,479.92	1,500,000.00	4,600,000.00		6,976,744.19	121,800,121.70	122,000,000.00	64,712,871.22	55,803,977.78	45,359,981.94	13,500,000.00	347,199,999.65	13,999,994.41	354,999,999.65				4,000,000.00						5,320,000.00	1,959,999.22				6,509,947.21					1,391,599.45		11,865,011.86	52,639,999.95				24,898,774.60	18,333,018.32			465,745,856.02	55,253,599.15	55,579,823.23		42,839,982.88	82,879,966.78		36,330,036.30	2,200,000.00		3,020,000.00	50,018,649.76	54,455,499.89		30,191,304.32									69,082,742.58	8,540,198.03			4,451,998.22	91,793,467.90				105,279,957.93	39,999,999.96	27,720,000.00				13,438,930.42	3,183,023.87		226,358,489.03	176,539,864.26		14,249,999.99			30,703,267.15					7,285,714.30	33,800,000.00				789,599,685.58	1,641,000,000.00	9,200,000.00		175,873,395.10			15,119,993.98	42,000,000.00	51,000,000.00
9/22/1961				234,000,000.00			60,000,000.00			216,160,034.61	106,576,922.97				594,998.51												4,397,142.86		568,533,437.41				60,724,848.14			31,500,000.00				4,700,000.00			4,031,998.39			142,026,945.91		10,210,000.00		20,962,434.21							101,249,999.93	630,537,201.80						1,088,999,999.18	18,909,788.59		23,999,999.98			5,760,000.00			9,385,809.86	1,900,000.00	4,750,000.00		6,976,744.19	115,290,115.20	64,000,000.00	81,122,112.13	57,259,977.20	47,599,981.05	17,900,000.00	414,399,999.59	13,467,994.62	354,444,444.09				3,000,000.00						4,290,000.00	3,639,998.55				6,619,324.04					1,201,199.52		14,385,014.37	59,439,999.94				23,713,118.67	14,469,014.46			424,033,148.86	57,003,473.21	39,349,824.16		30,239,987.92	84,559,966.10		39,690,039.66	3,580,000.00		2,930,000.00	48,491,862.03	57,425,799.88		28,278,260.84									63,664,488.26	5,776,562.47			6,061,997.58	95,713,473.65				121,519,951.44	56,666,666.61	30,450,000.00				14,099,390.68	2,705,570.29		250,714,739.78	184,543,614.58		15,249,999.99			39,781,168.11					7,666,666.68	29,600,000.00				960,399,617.57	1,910,000,000.00	7,200,000.00		183,039,713.40			14,559,994.20	45,000,000.00	49,700,000.00
10/22/1961				357,000,000.00			54,900,000.00			228,368,036.57	101,653,846.06				711,664.89												3,742,857.14		549,410,061.36				63,349,841.57			35,700,000.00				5,500,000.00			4,339,998.27			136,959,725.62		11,340,000.00		24,982,627.07							108,749,999.93	638,234,090.23						1,060,499,999.20	21,291,021.22		40,566,666.63			9,350,000.00			8,714,978.21	2,960,000.00	4,800,000.00		7,209,302.33	122,850,122.75	70,000,000.00	78,930,692.99	58,323,976.78	44,519,982.27	18,800,000.00	385,599,999.61	10,723,995.72	358,055,555.20				4,000,000.00						5,500,000.00	5,319,997.89				6,781,363.80					909,999.64		10,563,010.55	73,519,999.93				25,886,821.22	13,797,013.79			457,458,563.20	55,041,493.20	55,200,683.01		35,559,985.79	79,239,968.24		42,630,042.60	2,770,000.00		2,250,000.00	45,393,509.88	46,534,699.91		35,652,173.88									61,294,001.99	6,354,613.44			4,283,998.29	92,773,469.34				115,499,953.85	68,333,333.27	30,030,000.00				12,606,176.19	4,297,082.23		241,822,775.22	189,345,864.77		15,999,999.98			39,258,357.06					8,476,190.49	57,600,000.00				957,599,618.68	1,853,000,000.00	8,600,000.00		187,462,686.62			16,239,993.53	51,700,000.00	53,800,000.00
11/21/1961				464,000,000.00			75,700,000.00			187,040,029.95	103,961,538.36				507,498.73												5,308,571.43		533,683,706.28				56,524,858.64			39,200,000.00				8,000,000.00			3,807,998.48			151,582,275.60		6,980,000.00		33,597,326.06							97,499,999.93	659,501,808.24						1,182,249,999.11	18,209,426.05		41,166,666.63			10,350,000.00			10,301,640.91	3,020,000.00	4,900,000.00		9,534,883.72	127,680,127.58	81,000,000.00	93,399,339.84	60,843,975.77	38,639,984.61	19,200,000.00	371,199,999.63	15,343,993.87	481,388,888.41				5,000,000.00						5,410,000.00	4,479,998.22				7,547,001.65					957,599.62		7,350,007.34	86,399,999.91				37,743,380.55	11,487,011.48			418,784,530.08	60,291,115.38	69,800,359.87		37,099,985.17	75,459,969.75		34,860,034.83	2,570,000.00		2,520,000.00	51,390,184.74	46,534,699.91		42,226,086.91									75,855,560.48	6,773,549.08			4,269,998.29	85,913,459.28				121,799,951.33	89,999,999.91	27,090,000.00				17,688,848.59	3,554,376.66		252,454,471.97	194,834,150.71		17,249,999.98			50,047,321.24					8,190,476.20	59,600,000.00				901,599,640.98	1,854,000,000.00	17,900,000.00		202,089,552.30			17,079,993.20	62,800,000.00	45,000,000.00
12/21/1961				247,000,000.00			85,800,000.00			214,480,034.34	89,730,769.14				909,997.72												4,211,428.57		503,962,679.43			44,100,000.00	66,674,833.26			32,500,000.00				8,500,000.00			3,180,798.73			131,023,838.99		15,040,000.00		45,370,748.01				9,418,507.76			74,999,999.95	602,990,443.22						956,749,999.28	41,041,244.86		24,833,333.31			11,280,000.00			5,576,652.72	4,340,000.00	5,750,000.00		7,209,302.33	119,910,119.82	36,000,000.00	58,178,217.76	60,339,975.97	39,759,984.17	29,800,000.00	323,199,999.68	10,135,995.95	251,111,110.86				3,000,000.00						7,440,000.00	3,359,998.67				6,396,519.38					660,799.74		3,192,003.19	87,439,999.91				26,874,867.83	13,293,013.28			419,060,773.18	57,480,711.59	78,282,076.91		41,719,983.33	84,699,966.05		38,430,038.40	1,964,000.00		1,390,000.00	44,188,387.96	35,198,890.91		16,695,652.16							614,580.29		75,178,278.69	7,019,665.11			5,109,997.96	90,813,466.47				95,899,961.68	69,999,999.93	22,680,000.00		186,666.20		11,400,118.33	3,501,326.26		242,016,078.80	155,958,792.00		18,499,999.98			47,355,644.83				28,705,761.56	9,952,380.97	42,900,000.00				935,199,627.60	1,667,000,000.00	11,100,000.00		200,000,000.06			15,399,993.87	44,600,000.00	39,900,000.00
1/20/1962				315,000,000.00			95,300,000.00			193,648,031.01	93,846,153.76				1,055,830.69												4,954,285.71		421,275,743.30			45,400,000.00	53,724,865.64			37,000,000.00				12,400,000.00			4,062,798.38			120,599,842.96		12,860,000.00		35,894,579.12				11,350,509.36			72,187,499.95	623,853,061.85						1,016,249,999.24	25,213,051.45		28,433,333.31			11,580,000.00			3,435,824.74	4,740,000.00	6,700,000.00		5,348,837.21	98,280,098.20	35,000,000.00	62,864,686.41	53,479,978.70	38,079,984.84	28,700,000.00	380,799,999.62	13,187,994.73	373,888,888.52				2,000,000.00						5,740,000.00	3,919,998.44				7,482,185.75					719,599.71		231,000.23	73,359,999.93				23,713,118.67	24,297,024.28			392,541,436.18	57,427,685.10	78,838,255.08		43,819,982.49	73,359,970.59		30,030,030.01	2,496,000.00		1,680,000.00	43,196,302.78	37,415,692.87		27,095,652.15							317,023.32		64,003,129.15	11,467,471.79			5,711,997.72	83,300,122.12				104,579,958.21	73,333,333.26	26,460,000.00		222,832.78		16,023,340.12	3,236,074.27		217,659,828.05	168,307,435.35		12,749,999.99			43,517,416.29				27,824,930.43	8,976,190.49	29,100,000.00				893,199,644.33	1,781,000,000.00	15,800,000.00		182,497,013.20			13,999,994.43	43,200,000.00	44,600,000.00
2/19/1962				255,000,000.00			123,900,000.00			200,928,032.17	111,269,230.66				3,406,658.15												8,057,142.86		469,922,812.59			23,800,000.00	65,974,835.01			29,800,000.00				10,600,000.00			5,490,797.81			146,804,610.76		15,360,000.00		50,826,724.04				10,062,508.30			76,562,499.95	664,768,100.32						1,188,999,999.11	36,979,142.13		21,999,999.98			15,090,000.00			9,519,976.20	4,600,000.00	8,450,000.00		7,441,860.47	120,750,120.65	78,000,000.00	84,198,019.72	60,731,975.82	42,559,983.05	31,500,000.00	415,999,999.58	18,759,992.51	407,222,221.82				4,000,000.00						6,220,000.00	5,319,997.89				6,368,162.42					960,399.62		273,000.27	83,599,999.92				31,419,882.24	37,905,037.88			477,900,552.14	52,867,407.25	75,362,141.54		43,259,982.71	87,779,964.81		32,760,032.73	2,598,000.00		2,240,000.00	43,690,769.35	45,022,229.84		30,991,304.32							777,263.31		77,887,405.85	15,305,439.39			7,503,997.00	97,673,476.52				122,779,950.94	68,333,333.27	35,700,000.00		310,332.56		16,942,241.35	3,554,376.66		222,492,417.49	191,175,293.42		18,249,999.98			50,763,831.75				33,483,249.61	9,833,333.35	23,800,000.00				971,599,613.11	1,852,000,000.00	17,600,000.00		208,121,827.47			14,559,994.20	47,000,000.00	48,700,000.00
3/21/1962				283,000,000.00			110,500,000.00			193,312,030.95	104,999,999.90				3,704,157.40												2,042,857.14		459,770,432.46			45,400,000.00	54,774,863.02			31,300,000.00				10,400,000.00			4,905,598.05			133,340,282.55		16,540,000.00		43,934,964.85				8,452,506.97			73,124,999.95	599,952,197.79						1,060,499,999.20	28,434,719.13		15,933,333.32			11,930,000.00			9,385,809.86	4,120,000.00	9,000,000.00		6,511,627.91	103,110,103.03	43,000,000.00	40,092,409.20	58,995,976.51	30,519,987.85	23,900,000.00	358,399,999.64	17,163,993.14	353,888,888.54				4,000,000.00						4,400,000.00	8,399,996.66				8,507,087.21					1,539,999.39		924,000.92	88,079,999.91				32,605,538.17	35,910,035.88			392,817,679.27	58,064,002.94	78,282,076.91		44,099,982.38	75,879,969.58		31,080,031.06	3,427,000.00		2,330,000.00	46,227,259.17	44,254,727.83		30,747,826.06							550,619.45		70,437,306.16	11,183,402.60			7,139,997.15	86,893,460.72				126,279,949.54	68,333,333.27	34,020,000.00		229,249.43		14,759,850.94	3,501,326.26		235,057,150.01	167,164,042.45		23,499,999.98			42,235,811.75				32,608,251.80	9,166,666.68	16,600,000.00				982,799,608.65	1,891,000,000.00	13,500,000.00		195,580,770.44			14,839,994.09	41,700,000.00	46,900,000.00
4/20/1962				226,000,000.00			99,500,000.00			225,904,036.17	109,423,076.82				5,372,486.57												5,554,285.71		594,996,303.26			47,800,000.00	67,549,831.07			37,300,000.00				9,200,000.00			7,881,996.86			135,946,281.56		17,390,000.00		34,018,230.00				7,969,506.57			94,374,999.94	611,700,080.13						1,166,499,999.13	35,438,344.54		14,833,333.32			13,290,000.00			7,384,981.53	3,600,000.00	8,850,000.00		9,069,767.44	105,000,104.92	46,000,000.00	96,792,079.11	58,967,976.52	38,079,984.84	21,900,000.00	399,999,999.60	17,947,992.83	426,111,110.69				3,000,000.00						6,200,000.00	7,279,997.11				7,640,174.51					1,590,399.37		1,659,001.66	63,279,999.94				34,976,850.04	28,854,028.83			433,701,657.14	53,291,619.14	63,126,221.88		43,539,982.60	74,059,970.31		25,410,025.39	3,401,000.00		3,600,000.00	38,296,602.90	43,334,472.83		30,156,521.71							329,537.40		70,775,947.05	10,489,541.86			4,843,998.06	99,306,812.25				123,479,950.66	58,333,333.28	30,240,000.00		489,415.44		19,727,660.69	3,819,628.65		267,725,454.58	180,427,400.13		20,499,999.98			41,554,492.84				30,158,257.93	10,785,714.30	33,400,000.00				1,013,599,596.38	1,977,000,000.00	14,900,000.00		193,731,343.34			15,119,993.98	54,200,000.00	56,900,000.00
5/20/1962				323,000,000.00			100,100,000.00			195,328,031.28	104,423,076.82				3,429,991.42												3,660,000.00		521,623,310.95			43,800,000.00	59,674,850.76			40,800,000.00				7,000,000.00			8,273,996.71			136,091,059.28		17,850,000.00		28,290,000.00				5,232,504.31			102,812,499.93	614,130,676.47						1,074,249,999.19	30,395,734.25		11,466,666.66			9,220,000.00			6,259,151.02	2,860,000.00	7,600,000.00		4,418,604.65	101,430,101.35	53,000,000.00	63,471,947.13	52,807,978.97	39,759,984.17	15,100,000.00	383,999,999.62	17,471,993.02	410,277,777.37				8,000,000.00						4,600,000.00	10,639,995.77				6,400,570.37					271,599.89		294,000.29	52,319,999.95				32,210,319.53	25,599,025.58			450,552,485.86	59,813,877.00	86,763,793.95		43,959,982.43	78,539,968.52		21,630,021.61	3,607,000.00		3,210,000.00	43,429,594.81	48,843,489.81		28,556,521.71							903,794.55		65,357,692.73	11,550,269.22			4,759,998.10	96,366,807.94				117,459,953.06	44,999,999.96	33,180,000.00		387,915.70		22,254,639.06	3,607,427.06		254,387,507.74	182,485,507.35		16,999,999.98			27,687,000.43				28,349,929.11	9,047,619.06	18,900,000.00				951,999,620.91	1,979,000,000.00	14,600,000.00		189,608,838.52			14,559,994.20	56,900,000.00	53,400,000.00
6/19/1962				414,000,000.00			118,700,000.00			178,640,028.60	108,923,076.82				3,785,823.87												4,685,714.29		544,412,827.86			42,400,000.00	61,949,845.07			36,500,000.00				5,100,000.00			5,252,797.91			134,498,504.33		12,250,000.00		20,010,000.00				4,588,503.78			98,437,499.93	622,030,114.59						1,120,749,999.16	31,796,459.33		9,199,999.99			7,340,000.00			4,812,487.97	2,600,000.00	7,750,000.00		5,813,953.49	117,180,117.09	83,000,000.00	27,273,927.37	54,067,978.47	41,159,983.61	20,100,000.00	422,399,999.58	14,839,994.07	437,777,777.34				4,000,000.00						4,430,000.00	12,039,995.22				6,084,592.85					1,419,599.43		3,444,003.44	61,839,999.94				25,689,211.89	19,068,019.05			405,801,104.68	62,412,174.85	42,547,629.72		37,939,984.84	75,739,969.64		37,800,037.77	2,814,000.00		3,800,000.00	43,230,138.01	38,510,999.85		31,582,608.66							590,942.59		78,564,687.64	12,611,682.06			4,759,998.10	90,813,466.47				100,379,959.89	41,666,666.63	35,700,000.00		585,081.87		19,928,670.33	3,607,427.06		225,005,363.99	185,687,007.48		20,499,999.98			31,861,643.47				25,491,602.93	8,738,095.25	19,000,000.00				974,399,611.99	1,711,000,000.00	13,600,000.00		194,568,785.50			13,999,994.43	57,500,000.00	57,800,000.00
7/19/1962				381,000,000.00			107,400,000.00			164,640,026.36	97,230,769.14				629,998.42												4,611,428.57		539,239,977.21			37,600,000.00	65,449,836.32			44,900,000.00				5,700,000.00			4,664,798.14			130,444,728.10		14,630,000.00		19,780,000.00				5,071,504.18			99,687,499.93	479,030,029.64						1,040,499,999.22	20,870,803.70		10,399,999.99			5,230,000.00			7,624,147.60	3,320,000.00	6,800,000.00		6,744,186.05	129,990,129.89	58,000,000.00	59,234,323.37	48,271,980.78	40,599,983.83	16,600,000.00	348,799,999.65	15,427,993.84	423,055,555.13				4,000,000.00						5,880,000.00	13,159,994.77				7,615,868.55					845,599.66		10,542,010.53	85,199,999.91				20,748,978.84	23,478,023.46			399,447,513.52	58,276,108.89	55,617,816.63		37,379,985.06	77,279,969.02		33,180,033.15	3,793,000.00		3,180,000.00	55,487,190.96	37,740,779.85		28,834,782.58							596,504.40		74,839,637.79	14,571,075.65			4,955,998.02	96,693,475.09				109,619,956.20	53,333,333.28	36,120,000.00		461,998.84		14,932,144.92	3,607,427.06		224,425,453.26	157,788,220.64		18,749,999.98			32,965,284.74				30,158,257.93	8,261,904.77	17,700,000.00				862,399,656.59	1,687,000,000.00	11,500,000.00		191,286,183.29			17,919,992.86	60,200,000.00	55,500,000.00
8/18/1962				428,000,000.00			83,500,000.00			166,880,026.72	108,769,230.66				647,498.38												3,120,000.00		478,384,101.03			36,100,000.00	64,574,838.51			65,400,000.00				4,500,000.00			3,455,198.62			133,195,504.83		12,360,000.00		15,870,000.00				3,421,252.82			101,562,499.93	547,896,926.07						1,088,999,999.18	15,267,903.38		15,866,666.65			3,450,000.00			9,974,975.06	2,080,000.00	5,550,000.00		6,046,511.63	125,370,125.27	62,000,000.00	66,244,224.36	58,435,976.73	46,199,981.60	17,900,000.00	383,999,999.62	17,191,993.13	449,444,444.00				4,000,000.00						4,990,000.00	17,359,993.10				7,312,044.00					837,199.67		12,516,012.51	75,759,999.92				24,108,337.32	18,795,018.78			467,403,314.58	58,382,161.86	52,975,970.34		27,719,988.92	81,339,967.39		30,660,030.64	3,748,000.00		2,090,000.00	35,993,740.22	41,591,879.84		33,599,999.97							926,041.80		68,405,460.79	9,550,789.08			2,869,998.85	90,160,132.17				108,919,956.48	44,999,999.96	32,340,000.00		276,499.31		17,114,535.33	3,660,477.45		230,417,864.16	190,946,614.84		17,249,999.98			32,245,518.69				23,799,940.49	10,595,238.11	32,300,000.00				848,399,662.17	1,766,000,000.00	8,600,000.00		185,373,134.38			16,239,993.53	68,000,000.00	49,800,000.00
9/17/1962				354,000,000.00			87,900,000.00			194,992,031.22	112,423,076.81				1,329,996.67												4,980,000.00		601,343,865.60			38,000,000.00	73,149,817.07			30,900,000.00				5,700,000.00			3,989,998.41			162,295,827.08		11,260,000.00		19,780,000.00				3,139,502.59			109,374,999.92	717,431,021.13						1,182,249,999.11	16,108,338.43		22,733,333.31			2,500,000.00			12,092,469.76	3,180,000.00	5,100,000.00		9,069,767.44	119,490,119.40	59,000,000.00	42,495,049.46	63,979,974.52	46,199,981.60	22,600,000.00	417,599,999.58	15,679,993.74	442,222,221.78				8,000,000.00						4,970,000.00	18,759,992.55				9,880,374.14					1,321,599.47		10,920,010.91	71,679,999.93				26,084,430.54	14,196,014.18			524,585,634.98	51,276,612.64	58,537,752.01		34,439,986.24	96,039,961.50		36,540,036.51	4,398,000.00		3,490,000.00	50,488,113.87	50,256,751.80		36,139,130.40							396,279.15		78,564,687.64	7,673,126.95			3,751,998.50	88,853,463.59				113,679,954.57	49,999,999.95	29,610,000.00		589,748.53		17,774,995.58	3,395,225.46		274,104,472.63	207,182,794.06		14,499,999.99			33,685,050.78				31,149,922.11	13,214,285.73	47,600,000.00				1,038,799,586.35	1,625,000,000.00	7,100,000.00		194,029,850.80			16,519,993.42	70,500,000.00	50,500,000.00
10/17/1962				421,000,000.00			85,500,000.00			230,160,036.85	111,692,307.58				1,014,997.46												4,294,285.71		585,339,895.97			50,900,000.00	70,524,823.63			36,500,000.00				5,400,000.00			3,961,998.42			140,723,946.40		15,880,000.00		32,890,000.00				3,944,503.25			93,437,499.94	659,906,907.63						1,147,499,999.14	15,127,830.87		30,366,666.64			7,830,000.00			10,219,974.45	3,680,000.00	5,100,000.00		7,441,860.47	132,930,132.83	61,000,000.00	58,745,874.53	54,655,978.24	46,199,981.60	21,100,000.00	419,199,999.58	11,871,995.26	397,777,777.38				4,000,000.00						6,370,000.00	19,879,992.10				9,171,450.21					870,799.65		9,891,009.88	99,519,999.90				23,120,290.70	12,915,012.90			457,458,563.20	58,435,188.35	44,494,253.31		33,739,986.52	83,439,966.55		33,390,033.36	2,912,000.00		3,270,000.00	47,235,280.95	38,107,345.85		33,217,391.27							962,193.58		75,855,560.48	8,326,328.95			3,737,998.51	103,880,152.29				114,099,954.41	68,333,333.27	35,070,000.00		282,915.96		18,378,024.51	3,607,427.06		263,472,775.88	212,671,080.00		15,499,999.98			36,612,099.35				26,133,267.99	7,547,619.06	48,000,000.00				951,999,620.91	1,869,000,000.00	9,600,000.00		195,223,880.66			16,799,993.31	70,300,000.00	41,500,000.00
11/16/1962				695,000,000.00			118,000,000.00			197,232,031.58	110,692,307.59				921,664.36												4,188,571.43		492,362,453.06			44,500,000.00	64,049,839.82			40,300,000.00				8,500,000.00			2,564,798.98			163,888,382.03		11,010,000.00		53,820,000.00				7,728,006.37			107,187,499.93	620,409,717.03						1,200,749,999.10	25,633,268.97		44,099,999.96			10,570,000.00			9,496,642.92	3,400,000.00	4,800,000.00		9,302,325.58	129,780,129.68	60,000,000.00	162,798,679.71	67,255,973.22	38,359,984.73	24,400,000.00	412,799,999.59	13,775,994.50	543,333,332.79				8,000,000.00						6,260,000.00	17,079,993.22				11,472,414.75					1,044,399.58		9,345,009.34	87,839,999.91				46,833,409.38	10,521,010.51			438,397,789.74	60,025,982.95	83,565,769.49		36,259,985.51	83,579,966.50		46,200,046.16	4,380,000.00		2,570,000.00	48,389,501.94	46,232,467.82		42,643,478.22							839,833.70		72,807,792.42	5,468,920.46			2,337,999.07	91,140,133.61				96,599,961.40	91,666,666.58	28,770,000.00		432,832.25		23,661,706.56	3,395,225.46		267,918,758.16	190,946,614.84		23,749,999.98			38,675,428.67				28,816,594.61	9,809,523.82	52,000,000.00				946,399,623.14	1,912,000,000.00	15,500,000.00		212,302,179.82			16,519,993.42	76,400,000.00	42,000,000.00
12/16/1962				443,000,000.00			107,200,000.00			213,472,034.18	86,653,846.07				985,830.87												5,248,571.43		531,713,861.28			42,900,000.00	72,624,818.38			26,700,000.00				7,100,000.00			5,247,197.91			141,158,279.57		7,190,000.00		43,929,999.98				11,930,109.84			73,124,999.95	603,395,542.62				22,400.04		961,999,999.28	31,656,386.82		27,133,333.31		1,373,489.48	13,460,000.00			5,370,000.00	4,680,000.00	4,850,000.00		7,674,418.61	126,630,126.53	35,000,000.00	160,396,039.44	66,219,973.63	38,919,984.50	40,700,000.00	356,799,999.64	12,879,994.86	291,944,444.15	1,287,999.49			4,000,000.00						6,130,000.00	20,999,991.66				6,765,159.83					641,199.74	1,936,577.64	2,436,002.43	78,879,999.92				26,677,258.50	13,062,013.05			402,762,430.65	54,511,228.33	53,115,014.88		43,959,982.43	84,419,966.16		40,110,040.08	2,172,384.04		2,100,000.00	38,217,747.95	48,275,891.81		15,999,999.98							344,832.38		85,337,505.54	6,367,062.78			17,653,992.95	93,753,470.78				92,819,962.91	53,333,333.28	27,090,000.00		177,916.22		19,153,347.42	2,917,771.88		264,825,900.92	161,675,756.52		12,749,999.99			40,000,000.00				30,274,924.30	9,404,761.92	40,900,000.00				965,999,615.34	1,013,000,000.00	11,200,000.00		205,794,504.24			16,799,993.31	54,700,000.00	42,300,000.00
1/15/1963				288,000,000.00			100,800,000.00			202,720,032.46	96,115,384.52				1,125,830.52												4,757,142.86		425,562,360.40			45,800,000.00	64,399,838.95			24,200,000.00				10,100,000.00			5,933,197.64			140,723,946.40		8,650,000.00		57,729,999.97				11,306,234.32			64,062,499.96	611,092,431.04				750,401.50		1,001,749,999.25	20,590,658.68		29,599,999.97		3,218,514.66	16,280,000.00			5,370,000.00	2,440,000.00	7,450,000.00		6,744,186.05	113,610,113.52	43,000,000.00	103,696,369.53	63,223,974.82	38,079,984.84	38,700,000.00	388,799,999.61	13,859,994.46	386,944,444.06	1,791,999.29			4,000,000.00						4,730,000.00	22,399,991.10				6,522,100.19					1,021,999.59	1,636,601.54	1,197,001.20	102,719,999.90				28,258,133.08	23,646,023.63			417,127,071.52	57,480,711.59	98,165,446.36		31,639,987.36	77,699,968.85		31,290,031.27	2,883,808.69		1,940,000.00	39,932,885.91	48,081,751.81		29,078,260.84							624,313.46		70,775,947.05	15,101,675.05			7,209,997.12	97,346,809.38				111,999,955.24	54,999,999.95	29,190,000.00		203,582.82		20,646,561.91	2,970,822.28		186,731,255.68	179,284,007.23		26,249,999.97			47,000,000.00				29,808,258.80	8,547,619.06	42,000,000.00				951,999,620.91	2,102,000,000.00	16,800,000.00		194,568,785.50			14,839,994.09	51,000,000.00	37,900,000.00
